     104,  -0.011781,   0.958372,   0.237502
     105,  -0.009827,   0.959592,   0.238601
     106,  -0.008240,   0.961668,   0.243118
     107,  -0.010560,   0.961057,   0.244094
     109,  -0.010071,   0.962766,   0.243118
     110,  -0.009095,   0.962522,   0.242630
     111,  -0.007874,   0.959714,   0.242141
     112,  -0.009339,   0.961790,   0.243606
     114,  -0.012025,   0.961790,   0.244339
     115,  -0.010071,   0.961545,   0.244094
     116,  -0.008606,   0.962156,   0.244339
     117,  -0.007874,   0.961790,   0.248001
     119,  -0.005677,   0.961790,   0.247513
     120,  -0.006165,   0.962766,   0.243606
     121,  -0.006409,   0.965086,   0.242385
     122,  -0.006897,   0.963499,   0.244827
     124,  -0.004944,   0.963987,   0.245071
     125,  -0.005432,   0.963499,   0.244583
     126,  -0.006287,   0.961057,   0.243118
     127,  -0.003968,   0.961301,   0.240188
     129,  -0.004456,   0.960325,   0.239456
     130,  -0.004700,   0.960325,   0.240676
     131,  -0.002747,   0.963010,   0.239700
     132,  -0.003968,   0.964720,   0.239211
     134,  -0.003968,   0.964231,   0.237746
     135,  -0.003235,   0.963987,   0.238235
     136,  -0.003113,   0.962156,   0.237624
     138,  -0.003235,   0.960813,   0.235793
     139,  -0.005188,   0.960081,   0.237502
     142,  -0.004212,   0.959348,   0.234817
     144,  -0.006165,   0.957883,   0.235427
     145,  -0.004456,   0.962766,   0.238967
     146,  -0.005799,   0.964231,   0.237624
     147,  -0.005677,   0.964964,   0.237991
     150,  -0.007874,   0.963987,   0.238967
     151,  -0.007630,   0.961301,   0.238967
     152,  -0.007142,   0.963255,   0.238601
     154,  -0.008851,   0.963255,   0.238723
     155,  -0.008606,   0.964964,   0.237502
     156,  -0.007508,   0.966184,   0.238967
     157,  -0.009827,   0.966429,   0.239456
     159,  -0.009339,   0.966917,   0.240920
     160,  -0.004944,   0.965940,   0.242630
     161,  -0.006409,   0.963987,   0.238845
     162,  -0.009583,   0.963010,   0.239700
     164,  -0.009339,   0.961545,   0.240676
     165,  -0.009827,   0.961301,   0.239944
     166,  -0.010804,   0.961423,   0.239334
     167,  -0.009827,   0.961301,   0.240432
     169,  -0.010071,   0.959836,   0.240432
     170,  -0.012513,   0.959836,   0.240920
     171,  -0.011414,   0.961545,   0.241287
     172,  -0.013978,   0.961790,   0.237258
     174,  -0.011781,   0.961301,   0.238967
     175,  -0.011048,   0.959836,   0.238723
     176,  -0.011414,   0.960081,   0.241287
     177,  -0.012269,   0.959104,   0.240920
     179,  -0.014466,   0.959592,   0.239700
     180,  -0.013001,   0.961545,   0.239944
     181,  -0.011658,   0.964842,   0.239211
     182,  -0.016419,   0.965696,   0.238723
     185,  -0.016908,   0.966429,   0.240432
     186,  -0.012269,   0.967894,   0.242630
     187,  -0.011781,   0.964475,   0.238723
     189,  -0.010560,   0.962522,   0.237258
     190,  -0.010071,   0.961545,   0.238723
     191,  -0.011536,   0.964353,   0.237869
     192,  -0.009583,   0.966184,   0.242874
     194,  -0.009583,   0.966917,   0.243118
     195,  -0.011292,   0.968382,   0.242630
     196,  -0.010438,   0.967894,   0.238113
     197,  -0.009827,   0.963499,   0.237746
     199,  -0.010560,   0.960569,   0.236526
     200,  -0.010316,   0.960325,   0.235793
     201,  -0.009705,   0.958982,   0.237136
     202,  -0.014222,   0.959836,   0.237746
     204,  -0.014955,   0.960813,   0.237502
     205,  -0.013734,   0.960081,   0.238479
     206,  -0.010560,   0.960691,   0.238723
     209,  -0.012513,   0.960569,   0.238479
     210,  -0.013490,   0.960569,   0.240432
     211,  -0.012269,   0.953000,   0.242874
     212,  -0.013734,   0.935665,   0.248001
     214,  -0.004944,   0.969114,   0.229201
     215,  -0.002747,   0.989135,   0.225050
     216,  -0.017884,   0.957273,   0.244339
     217,  -0.019838,   0.983520,   0.264359
     219,   0.001892,   0.988403,   0.253372
     220,   0.009217,   0.969114,   0.242874
     221,  -0.017152,   0.961790,   0.242263
     224,  -0.015199,   0.941769,   0.238723
     225,  -0.004456,   0.931026,   0.227980
     226,  -0.010804,   0.944699,   0.244094
     227,  -0.006165,   0.939571,   0.243118
     229,  -0.010316,   1.000000,   0.235305
     230,  -0.010316,   1.000000,   0.234817
     231,  -0.010804,   0.957883,   0.242507
     234,  -0.015443,   0.997192,   0.254837
     235,  -0.003479,   0.980345,   0.241409
     236,  -0.008118,   0.959104,   0.242141
     238,  -0.007142,   0.929073,   0.232863
     239,  -0.010071,   0.929805,   0.218702
     240,  -0.017396,   0.977904,   0.227736
     244,  -0.005555,   0.970213,   0.243606
     245,  -0.008851,   0.984252,   0.255570
     246,  -0.001892,   0.948239,   0.229323
     247,  -0.024965,   0.944699,   0.216505
     249,  -0.024477,   0.950559,   0.219435
     250,  -0.007874,   0.943234,   0.236526
     251,  -0.000427,   0.950436,   0.240920
     252,  -0.020570,   0.960569,   0.241897
     254,  -0.019593,   0.967405,   0.249222
     255,  -0.003723,   0.975951,   0.247513
     256,   0.001282,   0.973021,   0.226515
     257,  -0.018129,   0.971800,   0.247024
     259,  -0.018129,   0.979857,   0.242385
     260,  -0.004456,   0.976195,   0.238967
     261,   0.001648,   0.965818,   0.246048
     262,  -0.011048,   0.964720,   0.242141
     264,  -0.009583,   0.954221,   0.232619
     265,  -0.003235,   0.953244,   0.223097
     266,  -0.007874,   0.969114,   0.229811
     267,  -0.006409,   0.967161,   0.232863
     269,  -0.001526,   0.977660,   0.243362
     270,  -0.002991,   0.987182,   0.246780
     271,   0.001526,   0.976195,   0.240554
     273,   0.001648,   0.968626,   0.230178
     274,   0.000183,   0.963255,   0.225294
     275,  -0.003723,   0.950559,   0.223585
     301,  -0.009461,   0.942868,   0.235915
     302,  -0.003113,   0.961301,   0.242263
     304,   0.059025,   0.993042,   0.256791
     305,   0.063419,   0.988647,   0.252640
     307,   0.067082,   0.988647,   0.238723
     309,   0.068303,   1.000000,   0.223097
     310,   0.065373,   0.981688,   0.211866
     311,   0.054264,   0.955564,   0.212476
     312,   0.014588,   0.847281,   0.213331
     314,   0.005066,   0.882927,   0.237014
     315,   0.009949,   0.952512,   0.246780
     316,   0.006043,   0.971312,   0.258988
     317,   0.007264,   0.995483,   0.253861
     319,   0.018739,   1.000000,   0.237991
     320,   0.029482,   0.951291,   0.222853
     321,   0.034487,   0.929439,   0.222609
     322,   0.023622,   0.984496,   0.238967
     324,   0.015077,   0.959592,   0.241165
     325,   0.013368,   0.969114,   0.239700
     326,   0.016419,   0.973997,   0.229445
     327,   0.021669,   0.939327,   0.224806
     329,   0.021669,   0.939816,   0.229445
     330,   0.022645,   0.979125,   0.236037
     331,   0.020448,   0.972655,   0.231765
     332,   0.019471,   0.973509,   0.227736
     334,   0.017762,   0.966673,   0.225783
     335,   0.017518,   0.957639,   0.226759
     336,   0.009461,   0.962888,   0.224928
     340,   0.001404,   0.978392,   0.224562
     341,  -0.011658,   0.972899,   0.221510
     343,  -0.013490,   0.968870,   0.210157
     344,  -0.016664,   0.960325,   0.212110
     347,  -0.019349,   0.967161,   0.211378
     349,  -0.033266,   0.966673,   0.209669
     350,  -0.042788,   0.966429,   0.205762
     351,  -0.045108,   0.965818,   0.216017
     352,  -0.047427,   0.969114,   0.209180
     354,  -0.048404,   0.965696,   0.206495
     355,  -0.044742,   0.961301,   0.207959
     357,  -0.047061,   0.971434,   0.211744
     359,  -0.056461,   0.964720,   0.229689
     360,  -0.055606,   0.963865,   0.231032
     361,  -0.057804,   0.973265,   0.235183
     362,  -0.062809,   0.960569,   0.231643
     364,  -0.061100,   0.956174,   0.237746
     365,  -0.058170,   0.969114,   0.234572
     366,  -0.057804,   0.968260,   0.230300
     367,  -0.057193,   0.959592,   0.231398
     369,  -0.056461,   0.964475,   0.229445
     370,  -0.053287,   0.971800,   0.234084
     371,  -0.049258,   0.963377,   0.230788
     372,  -0.040103,   0.955930,   0.232619
     374,  -0.021791,   0.963255,   0.253861
     375,  -0.010804,   0.964475,   0.266557
     376,  -0.007142,   0.953000,   0.270707
     377,  -0.022035,   0.965696,   0.259232
     379,  -0.022279,   0.964231,   0.249954
     380,  -0.015199,   0.953732,   0.238967
     381,  -0.009095,   0.962644,   0.232497
     382,  -0.002258,   0.960325,   0.234084
     384,   0.000427,   0.956174,   0.233596
     385,  -0.007630,   0.968626,   0.237014
     387,  -0.011536,   0.969603,   0.241897
     389,  -0.005921,   0.957151,   0.242141
     390,  -0.007508,   0.960569,   0.247391
     391,  -0.029116,   0.947018,   0.295978
     392,  -0.048892,   0.956174,   0.305866
     394,  -0.056705,   0.953244,   0.304157
     395,  -0.050845,   0.949338,   0.310505
     396,  -0.039736,   0.945920,   0.318318
     397,  -0.039614,   0.939571,   0.319050
     399,  -0.049136,   0.935665,   0.318074
     400,  -0.056461,   0.943234,   0.312946
     401,  -0.042178,   0.949948,   0.288653
     402,  -0.014955,   0.955686,   0.254349
     404,   0.000671,   0.970579,   0.231398
     405,   0.009949,   0.966917,   0.211622
     406,   0.001770,   0.964109,   0.210279
     407,  -0.012757,   0.968870,   0.250443
     409,  -0.016908,   0.963499,   0.256302
     410,  -0.014955,   0.961057,   0.246292
     411,  -0.006409,   0.964353,   0.239822
     412,  -0.009339,   0.957395,   0.231398
     414,  -0.015687,   0.954709,   0.227248
     415,  -0.015687,   0.962034,   0.238235
     416,  -0.010193,   0.964597,   0.248245
     417,  -0.011536,   0.965940,   0.242630
     419,  -0.014466,   0.962522,   0.239944
     420,  -0.013978,   0.961301,   0.232619
     421,  -0.011658,   0.959714,   0.231398
     422,  -0.013490,   0.960325,   0.241165
     425,  -0.015199,   0.965940,   0.247757
     426,  -0.011292,   0.964964,   0.249710
     427,  -0.009583,   0.960325,   0.239211
     429,  -0.015687,   0.961301,   0.231887
     430,  -0.012025,   0.962034,   0.239456
     431,  -0.008240,   0.965696,   0.243484
     432,  -0.009095,   0.963743,   0.246048
     435,  -0.011048,   0.961790,   0.241897
     436,  -0.012513,   0.961545,   0.234817
     437,  -0.010804,   0.961301,   0.235549
     439,  -0.011048,   0.966184,   0.244094
     440,  -0.008606,   0.966917,   0.248489
     441,  -0.006653,   0.965574,   0.238601
     442,  -0.008851,   0.961057,   0.231643
     444,  -0.011292,   0.959836,   0.233596
     445,  -0.008118,   0.962522,   0.238723
     446,  -0.006897,   0.964353,   0.242996
     448,  -0.008118,   0.963987,   0.243118
     449,  -0.009339,   0.961301,   0.242141
     452,  -0.009583,   0.959836,   0.236770
     454,  -0.009461,   0.959958,   0.237624
     455,  -0.013490,   0.963987,   0.243606
     456,  -0.019960,   0.966062,   0.236648
     457,  -0.026430,   0.961545,   0.234572
     459,  -0.028383,   0.959104,   0.235793
     460,  -0.028627,   0.952268,   0.232131
     461,  -0.031923,   0.951901,   0.233230
     462,  -0.033266,   0.952512,   0.236770
     465,  -0.037173,   0.947384,   0.239456
     466,  -0.040591,   0.946652,   0.242874
     471,  -0.039492,   0.949826,   0.246536
     472,  -0.040347,   0.945920,   0.243606
     475,  -0.035708,   0.955442,   0.242141
     476,  -0.026674,   0.969603,   0.235549
     480,  -0.015931,   1.000000,   0.243972
     481,  -0.018373,   0.977049,   0.232863
     482,  -0.022035,   0.910761,   0.223097
     484,  -0.018373,   0.934200,   0.230422
     485,  -0.012025,   0.961790,   0.238235
     486,  -0.011658,   0.940304,   0.232741
     487,  -0.008606,   0.952756,   0.232375
     489,  -0.003723,   0.958860,   0.235793
     490,   0.004578,   0.983764,   0.241653
     491,   0.017030,   0.983520,   0.238967
     492,   0.025575,   0.989379,   0.237014
     494,   0.035097,   0.973021,   0.234084
     495,   0.045108,   0.962034,   0.230910
     496,   0.050845,   0.944455,   0.230544
     497,   0.050967,   0.951291,   0.245804
     499,   0.048282,   0.970823,   0.253128
     500,   0.046329,   0.974486,   0.255814
     501,   0.043277,   0.967283,   0.260331
     502,   0.034121,   0.951047,   0.259232
     504,   0.016541,   0.951779,   0.258500
     505,  -0.012025,   0.962522,   0.247513
     506,  -0.023988,   0.967527,   0.238967
     507,  -0.010316,   0.953000,   0.240676
     509,  -0.009095,   0.958372,   0.239700
     510,  -0.012025,   0.963499,   0.235793
     511,  -0.010316,   0.959226,   0.239089
     514,  -0.012269,   0.964964,   0.242630
     515,  -0.009095,   0.963010,   0.243118
     516,  -0.010316,   0.961545,   0.238601
     517,  -0.012757,   0.962278,   0.234084
     519,  -0.011536,   0.956418,   0.235061
     520,  -0.015443,   0.962034,   0.239944
     521,  -0.014100,   0.966307,   0.243606
     522,  -0.013001,   0.964720,   0.241653
     524,  -0.012025,   0.965208,   0.242874
     525,  -0.010560,   0.963743,   0.240676
     526,  -0.009461,   0.957761,   0.236770
     527,  -0.011048,   0.963010,   0.238723
     529,  -0.008851,   0.963743,   0.240920
     530,  -0.013490,   0.958616,   0.242630
     531,  -0.016664,   0.964109,   0.247391
     532,  -0.010316,   0.964231,   0.245071
     534,  -0.008362,   0.962034,   0.239700
     535,  -0.007874,   0.960813,   0.237991
     536,  -0.004090,   0.960569,   0.237624
     537,  -0.002747,   0.958860,   0.238479
     539,  -0.002747,   0.962034,   0.242385
     540,  -0.002503,   0.964964,   0.241409
     541,   0.001282,   0.964964,   0.238235
     542,   0.003113,   0.965208,   0.239700
     544,   0.002136,   0.966184,   0.242385
     545,   0.002380,   0.968626,   0.240920
     546,   0.003723,   0.970091,   0.238845
     547,   0.002625,   0.971800,   0.238723
     549,   0.003845,   0.970335,   0.241165
     550,   0.005799,   0.970335,   0.241653
     551,   0.009949,   0.970579,   0.237380
     555,   0.006043,   0.968626,   0.234084
     556,   0.002136,   0.966673,   0.235793
     557,  -0.002991,   0.963010,   0.233352
     559,  -0.005921,   0.959104,   0.237502
     560,  -0.008362,   0.956418,   0.241897
     561,  -0.013856,   0.951657,   0.242385
     562,  -0.021303,   0.948117,   0.241409
     564,  -0.024232,   0.950559,   0.245071
     565,  -0.026918,   0.953977,   0.244094
     566,  -0.030825,   0.954953,   0.241042
     567,  -0.030580,   0.960081,   0.237258
     569,  -0.033755,   0.952023,   0.236037
     570,  -0.039370,   0.946896,   0.237502
     571,  -0.041812,   0.958005,   0.242996
     572,  -0.033510,   0.967405,   0.241165
     574,  -0.015931,   0.964720,   0.246292
     575,  -0.000061,   0.964231,   0.248733
     576,  -0.006897,   0.964475,   0.236770
     577,  -0.016175,   0.956907,   0.238723
     579,  -0.010071,   0.959836,   0.240920
     580,  -0.004944,   0.963743,   0.237502
     582,  -0.009339,   0.963255,   0.244217
     584,  -0.013245,   0.964720,   0.248001
     585,  -0.006409,   0.961179,   0.237136
     586,  -0.005432,   0.962644,   0.237014
     587,  -0.013001,   0.962766,   0.244094
     589,  -0.011536,   0.963010,   0.247757
     590,  -0.008362,   0.963499,   0.245804
     592,  -0.005799,   0.960569,   0.236526
     594,  -0.011781,   0.961790,   0.235549
     595,  -0.006775,   0.965086,   0.237014
     596,  -0.009461,   0.962034,   0.243118
     597,  -0.011781,   0.964231,   0.237991
     599,  -0.010560,   0.962278,   0.235549
     600,  -0.008606,   0.958860,   0.235061
     601,  -0.007752,   0.963133,   0.234206
     602,  -0.012269,   0.967405,   0.239944
     604,  -0.013490,   0.966184,   0.239456
     605,  -0.009827,   0.963010,   0.238235
     606,  -0.006897,   0.962278,   0.235061
     612,  -0.007874,   0.961057,   0.238235
     614,  -0.006409,   0.960569,   0.238723
     615,  -0.008362,   0.963133,   0.238235
     616,  -0.009827,   0.960203,   0.235183
     617,  -0.009583,   0.960325,   0.236770
     619,  -0.009095,   0.962034,   0.238967
     620,  -0.008851,   0.961057,   0.243606
     622,  -0.013734,   0.957517,   0.247024
     624,  -0.017640,   0.955197,   0.247024
     625,  -0.026796,   0.958738,   0.237502
     626,  -0.029238,   0.960447,   0.226759
     627,  -0.029116,   0.958860,   0.220900
     629,  -0.035464,   0.950559,   0.224318
     630,  -0.041323,   0.942501,   0.234084
     632,  -0.046084,   0.948239,   0.239944
     634,  -0.049625,   0.943478,   0.229445
     635,  -0.042666,   0.942013,   0.211133
     636,  -0.024110,   0.958738,   0.183056
     637,  -0.005921,   1.000000,   0.154245
     639,   0.018006,   1.000000,   0.160837
     640,   0.042910,   1.000000,   0.169627
     641,   0.048770,   1.000000,   0.136788
     642,   0.038760,   0.997925,   0.119819
     644,   0.038516,   0.984984,   0.118110
     645,   0.034121,   0.955197,   0.119819
     646,   0.024965,   0.982543,   0.143136
     647,   0.022401,   1.000000,   0.164744
     649,   0.022157,   1.000000,   0.172557
     650,   0.020936,   1.000000,   0.176463
     651,   0.018739,   1.000000,   0.177440
     653,   0.013612,   0.988403,   0.170604
     654,  -0.002014,   0.878044,   0.146676
     655,  -0.018617,   0.803333,   0.164744
     656,  -0.011170,   0.909907,   0.200879
     660,  -0.019838,   0.967649,   0.244827
     661,  -0.040347,   0.981566,   0.282305
     662,  -0.040835,   0.869011,   0.267778
     664,  -0.034243,   0.941281,   0.297076
     665,  -0.034975,   0.974242,   0.318562
     666,  -0.036196,   0.965330,   0.344442
     667,  -0.034731,   0.975951,   0.335165
     669,  -0.036440,   0.927608,   0.320759
     670,  -0.035708,   0.886590,   0.313190
     672,  -0.027895,   0.940670,   0.329061
     674,  -0.030092,   0.949338,   0.328328
     675,  -0.028017,   0.964109,   0.323323
     676,  -0.019105,   0.923701,   0.300372
     677,  -0.008606,   0.938107,   0.295123
     679,   0.002380,   0.970335,   0.296344
     680,   0.006775,   0.972044,   0.293170
     681,   0.012147,   0.963133,   0.272905
     682,   0.014100,   0.955442,   0.252640
     684,   0.018251,   0.932247,   0.238967
     685,   0.021181,   0.945431,   0.236037
     686,   0.019593,   0.970945,   0.235671
     689,   0.019716,   0.973753,   0.230178
     690,   0.018983,   0.971800,   0.220900
     691,   0.023988,   0.966917,   0.206495
     692,   0.030458,   0.980101,   0.192089
     694,   0.031435,   0.998169,   0.189404
     695,   0.030458,   1.000000,   0.191601
     697,   0.025819,   1.000000,   0.197583
     699,   0.023134,   1.000000,   0.203565
     700,   0.027773,   1.000000,   0.200146
     701,   0.031069,   1.000000,   0.184032
     704,   0.016297,   1.000000,   0.188183
     705,   0.000427,   1.000000,   0.205518
     706,  -0.032534,   1.000000,   0.237869
     707,  -0.057438,   1.000000,   0.269975
     709,  -0.067936,   1.000000,   0.279985
     710,  -0.076726,   1.000000,   0.280474
     711,  -0.082952,   1.000000,   0.277178
     712,  -0.089666,   1.000000,   0.280229
     714,  -0.093573,   1.000000,   0.279253
     715,  -0.094305,   1.000000,   0.270219
     716,  -0.092352,   1.000000,   0.255448
     717,  -0.089178,   1.000000,   0.247269
     719,  -0.086004,   1.000000,   0.245804
     720,  -0.082586,   1.000000,   0.247269
     721,  -0.075383,   1.000000,   0.248245
     722,  -0.069401,   1.000000,   0.250687
     724,  -0.070134,   1.000000,   0.250931
     725,  -0.070378,   1.000000,   0.251907
     726,  -0.062931,   1.000000,   0.247269
     727,  -0.059635,   1.000000,   0.250931
     729,  -0.063053,   1.000000,   0.232131
     730,  -0.065495,   1.000000,   0.235549
     731,  -0.055484,   1.000000,   0.234084
     732,  -0.047427,   1.000000,   0.246048
     734,  -0.047427,   1.000000,   0.212354
     735,  -0.044742,   1.000000,   0.192333
     736,  -0.036562,   1.000000,   0.208082
     737,  -0.039370,   1.000000,   0.210645
     739,  -0.034975,   1.000000,   0.241409
     740,  -0.036684,   1.000000,   0.211378
     741,  -0.043643,   1.000000,   0.181713
     742,  -0.037417,   1.000000,   0.200391
     744,  -0.038882,   1.000000,   0.201611
     745,  -0.039858,   1.000000,   0.216261
     746,  -0.038393,   1.000000,   0.178050
     747,  -0.024477,   1.000000,   0.219191
     749,  -0.017152,   1.000000,   0.181347
     755,  -0.019838,   1.000000,   0.131050
     756,  -0.012025,   1.000000,   0.165232
     758,   0.003235,   1.000000,   0.176463
     759,   0.006531,   1.000000,   0.129830
     760,   0.010193,   1.000000,   0.166941
     761,   0.023500,   1.000000,   0.163401
     765,   0.026308,   1.000000,   0.155222
     766,   0.041079,   1.000000,   0.175731
     767,   0.046573,   1.000000,   0.075871
     769,   0.036318,   1.000000,   0.137154
     770,   0.047549,   0.959592,  -0.064518
     771,   0.066349,   1.000000,   0.245559
     772,   0.047061,   0.766221,   0.046573
     774,   0.051700,   0.750351,   0.071965
     775,   0.091009,   1.000000,   0.290728
     776,   0.070500,   1.000000,   0.198804
     777,   0.068303,   0.999634,   0.160593
     779,   0.056583,   1.000000,   0.269731
     780,   0.068058,   0.907831,   0.167918
     781,   0.058658,   0.944821,   0.217359
     783,   0.063908,   0.972288,   0.217726
     784,   0.041445,   0.888543,   0.159128
     785,   0.043887,   0.947873,   0.218458
     815,   0.043887,   0.958249,   0.191967
     823,   0.035830,   0.899286,   0.163767
     824,   0.028749,   0.940548,   0.182323
     825,   0.021181,   0.979857,   0.181835
     825,   0.000183,   0.802112,   0.112495
     826,   0.013245,   0.937496,   0.168162
     827,  -0.008362,   0.878289,   0.072453
     828,  -0.011536,   0.829702,   0.057315
     829,   0.001892,   0.969358,   0.148386
     830,  -0.017030,   0.835439,   0.077825
     830,  -0.015931,   0.821156,   0.091253
     831,  -0.005921,   1.000000,   0.139352
     832,  -0.011781,   0.985717,  -0.047183
     833,  -0.005310,   1.000000,   0.038393
     834,  -0.030092,   0.773057,   0.014588
     834,  -0.043521,   0.660746,  -0.025697
     835,  -0.014955,   0.997925,   0.060978
     836,  -0.027284,   1.000000,  -0.011658
     836,  -0.045474,   0.862907,   0.007020
     837,  -0.046206,   0.931759,   0.016541
     838,  -0.038638,   0.939816,  -0.089666
     839,  -0.039614,   0.994140,   0.008729
     839,  -0.054264,   0.802844,  -0.072819
     840,  -0.053531,   0.876579,  -0.082586
     841,  -0.031801,   1.000000,  -0.028627
     841,  -0.031801,   0.897210,  -0.086614
     842,  -0.022035,   0.873894,  -0.078435
     843,  -0.007386,   0.992309,  -0.069157
     844,  -0.014466,   0.941281,  -0.091864
     844,  -0.014710,   0.850455,  -0.101386
     845,  -0.001770,   0.891229,  -0.144113
     845,   0.002380,   0.906610,  -0.099432
     846,  -0.003235,   0.830068,  -0.114204
     847,  -0.007630,   0.839712,  -0.052310
     848,  -0.007874,   0.805042,  -0.004700
     849,  -0.008851,   0.787463,  -0.013978
     849,  -0.009583,   0.819447,  -0.042544
     850,   0.001404,   0.781603,  -0.117744
     851,  -0.013001,   0.760605,  -0.104804
     851,  -0.011536,   0.753281,  -0.138741
     852,   0.006531,   0.812977,  -0.195508
     853,   0.012391,   0.797229,  -0.206861
     854,   0.016786,   0.720076,  -0.206372
     854,   0.032412,   0.750351,  -0.223952
     855,   0.054264,   0.849112,  -0.234939
     856,   0.049747,   0.749863,  -0.215162
     857,   0.062443,   0.781603,  -0.227858
     858,   0.078069,   0.794909,  -0.198804
     858,   0.067082,   0.658548,  -0.208082
     859,   0.082219,   0.858268,  -0.230300
     860,   0.077580,   0.912226,  -0.237136
     860,   0.051944,   0.755600,  -0.227370
     861,   0.051944,   0.812855,  -0.253739
     861,   0.041812,   0.770738,  -0.199048
     862,   0.014710,   0.768907,  -0.252274
     865,   0.004822,   0.841665,  -0.266435
     866,  -0.034121,   0.745346,  -0.250320
     867,  -0.057682,   0.782580,  -0.291094
     869,  -0.064518,   0.793566,  -0.259843
     870,  -0.061344,   0.821889,  -0.294513
     871,  -0.055728,   0.825917,  -0.323567
     874,  -0.049625,   0.819203,  -0.271074
     875,  -0.051334,   0.841909,  -0.335287
     876,  -0.054874,   0.846548,  -0.349203
     878,  -0.050845,   0.927608,  -0.383141
     879,  -0.052554,   0.897333,  -0.372154
     880,  -0.057438,   0.810413,  -0.360190
     881,  -0.052432,   0.868888,  -0.375084
     882,  -0.047427,   0.901239,  -0.408533
     884,  -0.045474,   0.859977,  -0.413905
     885,  -0.038638,   0.875603,  -0.398523
     886,  -0.038516,   0.854117,  -0.393151
     889,  -0.040103,   0.800159,  -0.408777
     890,  -0.016908,   0.861930,  -0.405603
     894,  -0.004944,   0.800769,  -0.393640
     895,   0.021058,   0.799670,  -0.424770
     896,   0.026552,   0.734725,  -0.383629
     897,   0.039248,   0.768174,  -0.429531
     899,   0.034609,   0.713972,  -0.380700
     904,   0.033632,   0.710798,  -0.390710
     905,   0.034731,   0.710554,  -0.433559
     906,   0.031313,   0.646585,  -0.417811
     907,   0.003601,   0.632668,  -0.462003
     909,   0.005066,   0.646097,  -0.439541
     910,   0.003357,   0.626076,  -0.446133
     913,  -0.008484,   0.579320,  -0.430507
     914,   0.001160,   0.604590,  -0.413905
     915,  -0.013245,   0.576512,  -0.435757
     941,  -0.012635,   0.597632,  -0.406092
     942,  -0.028993,   0.686382,  -0.508149
     944,  -0.027651,   0.859733,  -0.532076
     945,  -0.025697,   0.871452,  -0.525484
     947,  -0.021058,   0.883049,  -0.526216
