You entered a buffer length of 100
RAW, 0.058903, 0.556125, 0.738876, AVG ,0.615938, 0.482805, 0.033632
RAW, 0.010193, 0.575047, 0.679912, AVG ,0.616497, 0.478720, 0.038845
RAW, -0.046084, 0.634499, 0.686138, AVG ,0.616582, 0.474801, 0.043442
RAW, -0.067814, 0.631325, 0.727522, AVG ,0.616010, 0.471001, 0.048458
RAW, -0.059147, 0.622902, 0.756821, AVG ,0.614803, 0.466988, 0.053974
RAW, -0.084417, 0.664774, 0.755967, AVG ,0.613341, 0.462818, 0.059712
RAW, -0.142160, 0.660380, 0.661967, AVG ,0.611559, 0.459235, 0.065355
RAW, -0.207105, 0.653543, 0.613136, AVG ,0.609192, 0.455652, 0.069968
RAW, -0.238601, 0.738143, 0.663188, AVG ,0.606162, 0.452052, 0.074044
RAW, -0.282793, 0.777696, 0.682598, AVG ,0.602930, 0.449189, 0.078792
RAW, -0.322590, 0.814564, 0.692364, AVG ,0.599163, 0.446703, 0.084073
RAW, -0.382653, 0.790637, 0.559299, AVG ,0.594886, 0.444779, 0.089418
RAW, -0.384484, 0.780993, 0.484588, AVG ,0.590002, 0.442823, 0.093366
RAW, -0.430996, 0.788439, 0.462614, AVG ,0.585116, 0.441252, 0.096237
RAW, -0.486663, 0.747909, 0.455289, AVG ,0.579620, 0.439697, 0.099228
RAW, -0.493377, 0.733748, 0.416468, AVG ,0.573124, 0.437529, 0.103073
RAW, -0.519380, 0.841421, 0.373741, AVG ,0.566473, 0.435114, 0.106827
RAW, -0.532076, 0.831655, 0.326741, AVG ,0.559420, 0.433803, 0.110277
RAW, -0.555759, 0.708600, 0.278765, AVG ,0.551494, 0.432205, 0.113539
RAW, -0.539279, 0.691021, 0.246170, AVG ,0.542712, 0.429849, 0.117100
RAW, -0.592871, 0.657572, 0.197949, AVG ,0.533999, 0.426836, 0.119758
RAW, -0.652200, 0.714216, 0.225294, AVG ,0.524392, 0.423476, 0.122170
RAW, -0.718367, 0.739364, 0.191845, AVG ,0.514013, 0.420937, 0.125302
RAW, -0.708356, 0.679058, 0.112983, AVG ,0.502882, 0.418876, 0.128507
RAW, -0.712751, 0.628273, 0.077703, AVG ,0.491555, 0.416410, 0.131073
